Orthogroup,tool,combined_annot,pa_Lower,pa_Coral,pa_Higher,pa_Leafcutter,pa_AllOutgroup
OG0004233,MEROPS,"MER0384160-PepAcpeptidase(Trichodermaatroviride)[A01.081]#A01A#{peptidaseunit:108-425}~sourceEHK45586~,MER0384279-PepAcpeptidase(Trichodermareesei)[A01.081]#A01A#{peptidaseunit:98-415}~sourceEGR46017~,MER0384193-PepAcpeptidase(Hypocreavirens)[A01.081]#A01A#{peptidaseunit:128-445}~sourceEHK18695~,MER0693654-subfamilyA1Aunassignedpeptidases(Cordycepsbassiana)[A01.UPA]#A01A#{peptidaseunit:104-437}~sourceA0A0A2W7P8~",1,1,1,1,1
OG0004234,led,abH31,1,1,1,1,1
OG0004244,MEROPS,"MER0064175-familyC19unassignedpeptidases(Gibberellazeae)[C19.UPW]#C19#{peptidaseunit:1575-1936}~sourceXP_385638~,MER0709212-familyC19unassignedpeptidases(Trichodermareesei)[C19.UPW]#C19#{peptidaseunit:1587-1879}~sourceG0RS12~,MER0715789-familyC19unassignedpeptidases(Hypocreavirens)[C19.UPW]#C19#{peptidaseunit:1602-1833,1757-1934}~sourceG9N365~,MER0431860-familyC19unassignedpeptidases(Trichodermaatroviride)[C19.UPW]#C19#{peptidaseunit:1592-1921}~sourceEHK45664~,MER0431135-familyC19unassignedpeptidases(Metarhiziumanisopliae)[C19.UPW]#C19#{peptidaseunit:1670-1999}~sourceEFZ00956~,MER0033303-familyC19unassignedpeptidases(Neurosporacrassa)[C19.UPW]#C19#{peptidaseunit:1468-1846}~sourceQ7RZP4~",1,0,0,1,1
OG0004246,MEROPS,MER0431113-Ubp3ubiquitinpeptidase(Metarhiziumacridum)[C19.004]#C19#{peptidaseunit:348-773}~sourceEFY86397~,1,1,1,1,1
OG0004249,MEROPS,"MER1365517-subfamilyT1Aunassignedpeptidases(Elaphocordycepscapitata)[T01.UPA]#T01A#{peptidaseunit:30-227}~sourcePNY29925~,MER1365177-subfamilyT1Aunassignedpeptidases(Ophiocordycepsaustralis)[T01.UPA]#T01A#{peptidaseunit:31-228}~sourcePHH63364~,MER1365454-subfamilyT1Aunassignedpeptidases()[T01.UPA]#T01A#{peptidaseunit:221-418}~sourcePHH71737~,MER1364549-subfamilyT1Aunassignedpeptidases(Ophiocordycepsunilateralis)[T01.UPA]#T01A#{peptidaseunit:30-227}~sourcePFH58718~,MER0470846-proteasomesubunitbeta1c(Trichodermaatroviride)[T01.010]#T01A#{peptidaseunit:30-221}~sourceEHK47641~",1,1,1,1,1
OG0004255,MEROPS,"MER0064168-familyM67non-peptidasehomologues(Gibberellazeae)[M67.UNW]#M67X#{peptidaseunit:12-284}~sourceXP_385790~,MER0166079-familyM67non-peptidasehomologues(Podosporaanserina)[M67.UNW]#M67X#{peptidaseunit:7-280}~sourceXP_001903457~",1,1,1,1,1
OG0004256,cazy,GH3,1,0,1,1,1
OG0004258,led,abH16,1,1,1,1,1
OG0004267,led,abH33,1,1,1,1,1
OG0004270,MEROPS,"MER0707832-familyC12unassignedpeptidases(Metarhiziumbrittlebankisoides)[C12.UPW]#C12#{peptidaseunit:6-223}~sourceA0A0B4HYM6~,MER0065455-Uch2peptidase(Gibberellazeae)[C12.009]#C12#{peptidaseunit:3-230}~sourceXP_382039~,MER0707708-familyC12unassignedpeptidases(Metarhiziumbrunneum)[C12.UPW]#C12#{peptidaseunit:5-227}~sourceA0A0B4FXE4~,MER0707373-familyC12unassignedpeptidases(Gibberellamoniliformis)[C12.UPW]#C12#{peptidaseunit:5-228}~sourceW7MI27~,MER0707648-familyC12unassignedpeptidases(Acremoniumchrysogenum)[C12.UPW]#C12#{peptidaseunit:5-230}~sourceA0A086SUR7~,MER0291787-Uch2peptidase(Trichodermareesei)[C12.009]#C12#{peptidaseunit:74-230}~sourceEGR46449~,MER0707870-familyC12unassignedpeptidases(Cordycepsbassiana)[C12.UPW]#C12#{peptidaseunit:5-245}~sourceA0A0A2VI69~,MER0708269-familyC12unassignedpeptidases(Stachybotryschlorohalonata)[C12.UPW]#C12#{peptidaseunit:5-228}~sourceA0A084QL85~",1,1,1,1,1
OG0004275,led,abH12,1,1,1,1,1
OG0004275,cazy,GT17,1,1,1,1,1
OG0004282,led,abH09,1,1,1,1,1
OG0004282,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,1,1,1,1,1
OG0004286,cazy,CE10,1,1,1,1,1
OG0004286,led,"abH01,abH04,abH03",1,1,1,1,1
OG0004286,MEROPS,"MER0211267-familyS9unassignedpeptidases(Sclerotiniasclerotiorum)[S09.UPW]#S09X#{peptidaseunit:183-385}~sourceXP_001589947~,MER0214216-familyS9non-peptidasehomologues(Podosporaanserina)[S09.UNW]#S09X#{peptidaseunit:193-384}~sourceXP_001907774~",1,1,1,1,1
OG0004287,led,abH08,1,1,1,1,1
OG0004289,led,abH08,1,1,1,1,1
OG0004296,MEROPS,"MER0293199-bleomycinhydrolase(yeast)(Hypocreavirens)[C01.085]#C01B#{peptidaseunit:54-497}~sourceEHK16933~,MER0293186-bleomycinhydrolase(yeast)(Trichodermareesei)[C01.085]#C01B#{peptidaseunit:6-448}~sourceEGR46575~,MER0293176-bleomycinhydrolase(yeast)(Trichodermaatroviride)[C01.085]#C01B#{peptidaseunit:58-499}~sourceEHK47382~,MER1166021-subfamilyC1Bunassignedpeptidases(Trichodermaharzianum)[C01.UPB]#C01B#{peptidaseunit:57-498}~sourceKKO98383~,MER1165990-subfamilyC1Bunassignedpeptidases(Trichodermaparareesei)[C01.UPB]#C01B#{peptidaseunit:61-503}~sourceOTA05608~,MER1165941-subfamilyC1Bunassignedpeptidases(Trichodermagamsii)[C01.UPB]#C01B#{peptidaseunit:58-499}~sourcePNP44859~,MER1166029-subfamilyC1Bunassignedpeptidases(Trichodermaguizhouense)[C01.UPB]#C01B#{peptidaseunit:57-498}~sourceOPB41650~,MER1166028-subfamilyC1Bunassignedpeptidases(Escovopsisweberi)[C01.UPB]#C01B#{peptidaseunit:57-501}~sourceKOS22060~,MER0705047-subfamilyC1Bunassignedpeptidases(Gibberellafujikuroi)[C01.UPB]#C01B#{peptidaseunit:49-493}~sourceS0ED17~,MER0369695-bleomycinhydrolase(yeast)(Fusariumpseudograminearum)[C01.085]#C01B#{peptidaseunit:49-493}~sourceEKJ72095~",1,0,1,1,1
OG0004307,led,abH20,1,1,1,1,1
OG0004309,cazy,GH152,1,1,1,1,1
OG0004311,led,abH29,1,1,1,1,1
OG0004311,MEROPS,MER0798079-familyI87unassignedpeptidaseinhibitors(Nectriahaematococca)[I87.UPW]#I87#{inhibitorunit:33-271}~sourceC7YKK8~,1,1,1,1,1
OG0004312,cazy,GH92,1,1,1,1,1
OG0004321,led,abH08,1,1,1,1,1
OG0004328,led,abH25,1,1,1,1,1
OG0004332,MEROPS,MER0311403-familyI32unassignedpeptidaseinhibitors(Hypocreavirens)[I32.UPW]#I32#{inhibitorunit:32-114}~sourceEHK24921~,1,1,1,1,1
OG0004334,led,abH09,1,1,1,1,1
OG0004335,led,abH09,1,1,1,1,1
OG0004339,led,abH09,1,1,1,1,1
OG0004341,led,abH33,1,1,1,1,1
OG0004362,cazy,GH115,1,1,1,1,1
OG0004364,led,abH04,1,1,1,1,1
OG0004367,MEROPS,MER0064738-familyM1non-peptidasehomologues(Gibberellazeae)[M01.UNW]#M01#{peptidaseunit:405-609}~sourceXP_389582~,1,1,1,1,1
OG0004396,led,abH31,1,1,1,1,1
OG0004405,MEROPS,MER1363300-familyS54non-peptidasehomologues(Thecamonastrahens)[S54.UNW]#S54#{peptidaseunit:124-238}~sourceXP_013759534~,1,1,1,1,1
OG0004407,MEROPS,MER0032862-familyC44non-peptidasehomologues(Magnaporthegrisea)[C44.UNW]#C44#{peptidaseunit:2-377}~sourceMG00969_4~,1,1,1,1,1
OG0004410,led,"abH01,abH18",1,1,1,1,1
OG0004413,led,abH04,1,1,1,1,1
OG0004416,MEROPS,"MER1091629-subfamilyT1Anon-peptidasehomologues(Hypocreavirens)[T01.UNA]#T01A#{peptidaseunit:43-258}~sourceG9MG19~,MER1090168-subfamilyT1Anon-peptidasehomologues(Trichodermareesei)[T01.UNA]#T01A#{peptidaseunit:43-258}~sourceA0A024S8A6~,MER1087807-bacterialproteasome,alphasubunit(Stachybotryschartarum)[T01.980]#T01A#{peptidaseunit:43-258}~sourceA0A084RF20~",1,1,1,1,1
OG0004423,led,abH36,1,1,1,1,1
OG0004425,led,"abH07,abH08,abH11,abH20,abH23,abH17,abH15,abH13",1,1,1,1,1
OG0004426,led,"abH08,abH33",1,1,1,1,1
OG0004428,led,abH12,1,1,1,1,1
OG0004430,led,abH33,1,1,1,1,1
OG0004435,led,abH01,1,1,1,1,1
OG0004445,led,abH09,1,1,1,1,1
OG0004446,led,abH36,1,1,1,1,1
OG0004460,led,abH01,1,1,1,1,1
OG0004461,led,abH09,1,1,1,1,1
OG0004473,led,abH09,1,1,1,1,1
OG0004476,led,"abH27,abH25",1,1,1,1,1
OG0004476,MEROPS,"MER0209434-familyS9non-peptidasehomologues(Nectriahaematococca)[S09.UNW]#S09X#{peptidaseunit:124-306}~sourceEEU42730~,MER0212820-familyS9non-peptidasehomologues(Magnaportheoryzae)[S09.UNW]#S09X#{peptidaseunit:124-305}~sourceXP_366027~,MER0211131-familyS9non-peptidasehomologues(Gibberellazeae)[S09.UNW]#S09X#{peptidaseunit:124-301}~sourceXP_385983~",1,1,1,1,1
OG0004479,led,abH08,1,0,1,1,1
OG0004481,led,"abH08,abH13,abH07,abH21",1,1,1,1,1
OG0004484,led,abH22,1,1,1,1,1
OG0004487,led,abH15,1,0,1,1,1
OG0004490,MEROPS,MER0135303-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:110-281}~sourceBDEG_00896~,1,1,1,1,1
OG0004491,MEROPS,MER0383724-subfamilyA1Aunassignedpeptidases(Hypocreavirens)[A01.UPA]#A01A#{peptidaseunit:54-398}~sourceEHK19238~,1,1,1,1,1
OG0004492,MEROPS,"MER0383724-subfamilyA1Aunassignedpeptidases(Hypocreavirens)[A01.UPA]#A01A#{peptidaseunit:54-398}~sourceEHK19238~,MER0383780-subfamilyA1Aunassignedpeptidases(Trichodermareesei)[A01.UPA]#A01A#{peptidaseunit:54-398}~sourceEGR48424~,MER0383910-subfamilyA1Aunassignedpeptidases(Trichodermaatroviride)[A01.UPA]#A01A#{peptidaseunit:57-401}~sourceEHK40047~,MER0383966-barrierpepsin(Myceliophthorathermophila)[A01.015]#A01A#{peptidaseunit:66-408}~sourceXP_003658897~,MER0383654-subfamilyA1Aunassignedpeptidases(Chaetomiumthermophilum)[A01.UPA]#A01A#{peptidaseunit:61-403}~sourceEGS18901~,MER0090831-subfamilyA1Aunassignedpeptidases(Chaetomiumglobosum)[A01.UPA]#A01A#{peptidaseunit:42-402}~sourceQ2HEJ9~",1,1,1,1,1
OG0004494,MEROPS,MER0064103-familyS33unassignedpeptidases(Gibberellazeae)[S33.UPW]#S33#{peptidaseunit:118-372}~sourceXP_386968~,1,1,1,1,1
OG0004495,led,"abH31,abH25",1,1,1,1,1
OG0004498,led,abH09,1,1,1,1,1
OG0004505,MEROPS,"MER0060222-mitochondrialprocessingpeptidasesubunitalphaunit2(Gibberellazeae)[M16.985]#M16B#{peptidaseunit:340-526}~sourceXP_382739~,MER0391602-subfamilyM16Bnon-peptidasehomologues(Trichodermareesei)[M16.UNB]#M16B#{peptidaseunit:60-257}~sourceEGR48648~,MER0391578-subfamilyM16Bnon-peptidasehomologues(Hypocreavirens)[M16.UNB]#M16B#{peptidaseunit:60-257}~sourceEHK17631~,MER0391587-subfamilyM16Bnon-peptidasehomologues(Trichodermaatroviride)[M16.UNB]#M16B#{peptidaseunit:61-258}~sourceEHK48628~,MER0926786-subfamilyM16Anon-peptidasehomologues(Fusariumpseudograminearum)[M16.UNA]#M16A#{peptidaseunit:51-218}~sourceK3VYS8~,MER0921311-subfamilyM16Bnon-peptidasehomologues(Torrubiellahemipterigena)[M16.UNB]#M16B#{peptidaseunit:61-281}~sourceA0A0A1SQL7~,MER0923105-subfamilyM16Bnon-peptidasehomologues(Metarhiziumalbum)[M16.UNB]#M16B#{peptidaseunit:40-243}~sourceA0A0B2WVX5~,MER0922788-subfamilyM16Bnon-peptidasehomologues(Metarhiziumguizhouense)[M16.UNB]#M16B#{peptidaseunit:39-269}~sourceA0A0B4H5X3~,MER0920351-subfamilyM16Bnon-peptidasehomologues(Bionectriaochroleuca)[M16.UNB]#M16B#{peptidaseunit:67-285}~sourceA0A0B7JQS3~,MER0391603-subfamilyM16Bnon-peptidasehomologues(Fusariumoxysporum)[M16.UNB]#M16B#{peptidaseunit:55-261}~sourceEGU80463~,MER0928293-subfamilyM16Bnon-peptidasehomologues(Acremoniumchrysogenum)[M16.UNB]#M16B#{peptidaseunit:56-260}~sourceA0A086SX09~",1,1,1,1,1
OG0004515,led,abH09,1,1,1,1,1
OG0004521,cazy,GT57,1,1,1,1,1
OG0004522,MEROPS,MER0480584-YFR006Wg.p.({Saccharomycescerevisiae})(Trichodermaatroviride)[M24.A09]#M24B#{peptidaseunit:185-490}~sourceEHK48585~,1,1,1,1,1
OG0004532,led,abH12,1,1,1,1,1
OG0004533,led,"abH08,abH31",1,1,1,1,1
OG0004537,MEROPS,MER0064168-familyM67non-peptidasehomologues(Gibberellazeae)[M67.UNW]#M67X#{peptidaseunit:12-284}~sourceXP_385790~,1,1,1,1,1
OG0004539,MEROPS,"MER0248675-familyC40unassignedpeptidases(Desulfotomaculumkuznetsovii)[C40.UPW]#C40#{peptidaseunit:17-285}~sourceYP_004517199~,MER0154868-subfamilyM23Bnon-peptidasehomologues(Thermomicrobiumroseum)[M23.UNB]#M23B#{peptidaseunit:101-209}~sourceACM04489~,MER0234725-subfamilyM23Bnon-peptidasehomologues(Taylorellaequigenitalis)[M23.UNB]#M23B#{peptidaseunit:12-229}~sourceYP_004130607~,MER0231866-subfamilyM23Bnon-peptidasehomologues(Intrasporangiumcalvum)[M23.UNB]#M23B#{peptidaseunit:29-161}~sourceYP_004100650~,MER0236039-subfamilyM23Bnon-peptidasehomologues(Thermoanaerobacterbrockii)[M23.UNB]#M23B#{peptidaseunit:51-168}~sourceYP_004185452~,MER0238341-subfamilyM23Bnon-peptidasehomologues(Burkholderiasp.CCGE1001)[M23.UNB]#M23B#{peptidaseunit:7-49}~sourceYP_004226545~",1,1,1,1,1
OG0004539,cazy,CBM50,1,1,1,1,1
OG0004543,MEROPS,"MER0279945-carboxypeptidaseMeCPA(Trichodermareesei)[M14.014]#M14A#{peptidaseunit:113-419}~sourceEGR48943~,MER0308257-carboxypeptidaseMeCPA(Hypocreavirens)[M14.014]#M14A#{peptidaseunit:120-420}~sourceEHK23409~,MER0308295-carboxypeptidaseMeCPA(Trichodermaatroviride)[M14.014]#M14A#{peptidaseunit:117-418}~sourceEHK43841~,MER1228744-subfamilyM14Aunassignedpeptidases(Trichodermaharzianum)[M14.UPA]#M14A#{peptidaseunit:120-423}~sourceKKP02387~,MER1228585-subfamilyM14Aunassignedpeptidases(Trichodermaguizhouense)[M14.UPA]#M14A#{peptidaseunit:120-420}~sourceOPB36786~,MER1228557-subfamilyM14Aunassignedpeptidases(Trichodermaharzianum)[M14.UPA]#M14A#{peptidaseunit:120-420}~sourcePNP56598~,MER1228739-subfamilyM14Aunassignedpeptidases(Trichodermagamsii)[M14.UPA]#M14A#{peptidaseunit:117-418}~sourceXP_018664902~,MER0834062-subfamilyM14Aunassignedpeptidases(Togniniaminima)[M14.UPA]#M14A#{peptidaseunit:33-332}~sourceR8BG11~,MER1228522-subfamilyM14Aunassignedpeptidases(Elaphocordycepsparadoxa)[M14.UPA]#M14A#{peptidaseunit:118-421}~sourcePOR33006~,MER1228871-subfamilyM14Aunassignedpeptidases(Escovopsisweberi)[M14.UPA]#M14A#{peptidaseunit:108-419}~sourceKOS20023~,MER1228544-subfamilyM14Aunassignedpeptidases(Coniochaetaligniaria)[M14.UPA]#M14A#{peptidaseunit:109-417}~sourceOIW34287~",1,1,1,1,1
OG0004547,MEROPS,"MER0152984-familyS9non-peptidasehomologues(Scheffersomycesstipitis)[S09.UNW]#S09X#{peptidaseunit:55-322}~sourceEAZ63920~,MER0157804-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:30-204}~sourceENSDORP00000006967~,MER0135110-familyS9non-peptidasehomologues(Batrachochytriumdendrobatidis)[S09.UNW]#S09X#{peptidaseunit:44-203}~sourceBDEG_04635~,MER0455281-familyC44non-peptidasehomologues(Trichodermaatroviride)[C44.UNW]#C44#{peptidaseunit:2-353}~sourceEHK45266~,MER0129460-familyS9non-peptidasehomologues(Pedobacterheparinus)[S09.UNW]#S09X#{peptidaseunit:7-193}~sourceGEBA2500404676~",1,1,1,1,1
OG0004550,led,abH13,1,1,1,1,1
OG0004551,led,abH01,1,1,1,1,1
OG0004553,led,abH31,1,1,1,1,1
OG0004556,MEROPS,"MER0431507-ubp8({Schizosaccharomycespombe}-type)(Fusariumoxysporum)[C19.A61]#C19#{peptidaseunit:98-513}~sourceEGU85371~,MER0712854-familyC19unassignedpeptidases(Ophiocordycepssinensis)[C19.UPW]#C19#{peptidaseunit:178-522}~sourceT5A752~,MER0713225-familyC19unassignedpeptidases(Torrubiellahemipterigena)[C19.UPW]#C19#{peptidaseunit:169-430,441-511}~sourceA0A0A1T9A1~",1,1,1,1,1
OG0004564,cazy,CE10,1,1,1,1,1
OG0004564,led,"abH01,abH02,abH03,abH04",1,1,1,1,1
OG0004564,MEROPS,"MER0624820-familyS9unassignedpeptidases(Gibberellazeae)[S09.UPW]#S09X#{peptidaseunit:87-460}~sourceXP_383777~,MER0511150-familyS9unassignedpeptidases(Macrophominaphaseolina)[S09.UPW]#S09X#{peptidaseunit:92-456}~sourceEKG16763~",1,1,1,1,1
OG0004570,led,abH04,1,1,1,1,1
OG0004578,led,"abH36,abH06,abH16",1,0,1,1,1
OG0004586,MEROPS,MER0442879-familyC26unassignedpeptidases(Trichodermaatroviride)[C26.UPW]#C26#{peptidaseunit:18-259}~sourceEHK41796~,1,1,1,1,1
OG0004587,led,abH01,1,1,1,1,1
OG0004590,led,abH09,1,1,1,1,1
OG0004609,MEROPS,"MER0307471-ornithineacetyltransferaseprecursor(Trichodermaatroviride)[T05.001]#T05#{peptidaseunit:216-447}~sourceEHK42095~,MER0307479-ornithineacetyltransferaseprecursor(Trichodermareesei)[T05.001]#T05#{peptidaseunit:216-447}~sourceEGR49625~,MER0307478-ornithineacetyltransferaseprecursor(Hypocreavirens)[T05.001]#T05#{peptidaseunit:216-447}~sourceEHK20048~,MER1101798-familyT5unassignedpeptidases(Acremoniumchrysogenum)[T05.UPW]#T05#{peptidaseunit:216-447}~sourceA0A086TB79~",1,1,1,1,1
OG0004613,cazy,GT4,1,1,1,1,1
OG0004614,cazy,GH3,1,1,1,1,1
OG0004614,MEROPS,MER0229183-familyM38non-peptidasehomologues(Filobasidiellaneoformans)[M38.UNW]#M38#{peptidaseunit:56-499}~sourceXP_572724~,1,1,1,1,1
OG0004619,led,abH22,1,1,1,1,1
OG0004622,led,abH09,1,1,1,1,1
OG0004623,MEROPS,"MER0080922-SA76peptidase({Trichodermasp.})(Trichodermaharzianum)[A01.082]#A01A#{peptidaseunit:59-406}~sourceABK64120~,MER0383643-SA76peptidase({Trichodermasp.})(Trichodermareesei)[A01.082]#A01A#{peptidaseunit:61-399}~sourceEGR49837~,MER0383741-SA76peptidase({Trichodermasp.})(Hypocreavirens)[A01.082]#A01A#{peptidaseunit:57-396}~sourceEHK22591~,MER0383915-SA76peptidase({Trichodermasp.})(Trichodermaatroviride)[A01.082]#A01A#{peptidaseunit:35-380}~sourceEHK42884~,MER0429333-SA76peptidase({Trichodermasp.})(Trichodermaasperellum)[A01.082]#A01A#{peptidaseunit:59-404}~sourceAGU16978~",1,1,1,1,1
OG0004623,led,abH16,1,1,1,1,1
OG0004634,cazy,CE3,1,1,1,1,1
OG0004649,led,"abH07,abH08,abH11,abH14,abH20,abH31,abH12,abH23,abH13",1,1,1,1,1
OG0004649,MEROPS,MER0032150-familyS33unassignedpeptidases(Emericellanidulans)[S33.UPW]#S33#{peptidaseunit:126-574}~sourceAN4057_1~,1,1,1,1,1
OG0004650,MEROPS,"MER0060232-familyM38non-peptidasehomologues(Gibberellazeae)[M38.UNW]#M38#{peptidaseunit:136-504}~sourceXP_382660~,MER0033407-familyM38non-peptidasehomologues(Neurosporacrassa)[M38.UNW]#M38#{peptidaseunit:140-506}~sourceQ7S5L5~,MER0201849-familyM38non-peptidasehomologues(Sordariamacrospora)[M38.UNW]#M38#{peptidaseunit:140-506}~sourceCBI59938~",1,1,1,1,1
OG0004652,led,"abH04,abH09",1,1,1,1,1
OG0004655,led,abH09,1,1,1,1,1
OG0004655,MEROPS,"MER1154309-subfamilyM14Bnon-peptidasehomologues(Strongylocentrotuspurpuratus)[M14.UNB]#M14B#{peptidaseunit:42-199}~sourceW4XL78~,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~",1,1,1,1,1
OG0004661,cazy,GT15,1,1,1,1,1
OG0004667,cazy,GH18,1,1,1,1,1
OG0004672,led,"abH07,abH08,abH09,abH11",1,1,1,1,1
OG0004672,MEROPS,MER0215589-familyS33unassignedpeptidases(Gibberellazeae)[S33.UPW]#S33#{peptidaseunit:902-1273}~sourceXP_387058~,1,1,1,1,1
OG0004678,MEROPS,"MER0697511-familyC15unassignedpeptidases(Metarhiziumguizhouense)[C15.UPW]#C15#{peptidaseunit:12-212}~sourceA0A0B4HDT5~,MER0697941-familyC15unassignedpeptidases(Hypocreavirens)[C15.UPW]#C15#{peptidaseunit:10-232}~sourceG9NDC4~",1,1,1,1,1
OG0004679,led,abH32,1,1,1,1,1
OG0004694,led,abH09,1,1,1,1,1
OG0004702,MEROPS,"MER0156586-familyS9non-peptidasehomologues(Dipodomysordii)[S09.UNW]#S09X#{peptidaseunit:18-176,276-311}~sourceENSDORP00000000182~",1,1,1,1,1
OG0004703,led,abH09,1,1,1,1,1
OG0004715,led,abH09,1,1,1,1,1
OG0004736,led,abH09,1,1,1,1,1
OG0004737,led,abH31,1,1,1,1,1
OG0004739,led,abH08,1,1,1,1,1
OG0004742,MEROPS,"MER0465061-familyT1unassignedpeptidases(Trichodermaatroviride)[T01.UPW]#T01X#{peptidaseunit:32-234}~sourceEHK41153~,MER0464658-familyT1unassignedpeptidases(Metarhiziumanisopliae)[T01.UPW]#T01X#{peptidaseunit:105-307}~sourceEFY98807~,MER0465296-subfamilyT1Aunassignedpeptidases(Cordycepsmilitaris)[T01.UPA]#T01A#{peptidaseunit:37-239}~sourceEGX96826~",1,1,1,1,1
OG0004743,led,abH04,1,1,1,1,1
OG0004744,led,"abH07,abH08,abH11,abH12,abH13,abH17,abH16,abH21,abH23",1,1,1,1,1
OG0004750,led,abH09,1,1,1,1,1
OG0004755,MEROPS,"MER0728144-familyC48unassignedpeptidases(Clavicepspurpurea)[C48.UPW]#C48#{peptidaseunit:24-178}~sourceM1VXW2~,MER0727329-familyC48unassignedpeptidases(Metarhiziumguizhouense)[C48.UPW]#C48#{peptidaseunit:33-187}~sourceA0A0B4H9H9~,MER0726536-familyC48unassignedpeptidases(Metarhiziumalbum)[C48.UPW]#C48#{peptidaseunit:106-260}~sourceA0A0B2X1J5~,MER0032286-familyC48unassignedpeptidases(Aspergillusoryzae)[C48.UPW]#C48#{peptidaseunit:112-214}~sourceAO070309000057~,MER0064210-SENP8peptidase(fungus-type)(Gibberellazeae)[C48.031]#C48#{peptidaseunit:33-189}~sourceXP_385202~,MER0727213-familyC48unassignedpeptidases(Bionectriaochroleuca)[C48.UPW]#C48#{peptidaseunit:33-187}~sourceA0A0B7JZP9~,MER0727316-familyC48unassignedpeptidases(Metarhiziumrobertsii)[C48.UPW]#C48#{peptidaseunit:33-187}~sourceA0A0A1UNH8~",1,1,1,1,1
OG0004765,MEROPS,"MER0963268-subfamilyS1Cunassignedpeptidases(Rhodopirellulaeuropaea)[S01.UPC]#S01C#{peptidaseunit:151-412}~sourceM2AW46~,MER0500939-RsePpeptidase()[M50.004]#M50B#{peptidaseunit:20-382}~sourceYP_008872733~",1,1,1,1,1
OG0004768,cazy,CE9,1,1,1,1,1
OG0004768,MEROPS,MER0065297-familyM38non-peptidasehomologues(Gibberellazeae)[M38.UNW]#M38#{peptidaseunit:57-408}~sourceXP_388572~,1,1,1,1,1
OG0004775,MEROPS,"MER0449810-familyC26unassignedpeptidases(Trichodermaatroviride)[C26.UPW]#C26#{peptidaseunit:6-238}~sourceEHK50442~,MER0064209-imidazoleglycerol-phosphatesynthase({Pyrococcusfuriosus})(Gibberellazeae)[C26.A32]#C26#{peptidaseunit:1-237}~sourceXP_385212~,MER0449393-imidazoleglycerol-phosphatesynthase({Pyrococcusfuriosus})(Fusariumoxysporum)[C26.A32]#C26#{peptidaseunit:6-235}~sourceEGU81194~,MER0438473-familyC26unassignedpeptidases(Metarhiziumacridum)[C26.UPW]#C26#{peptidaseunit:3-226}~sourceEFY86459~",1,1,1,1,1
OG0004777,cazy,GT20,1,1,1,1,1
OG0004778,MEROPS,"MER0784725-familyI51unassignedpeptidaseinhibitors(Fusariumoxysporum)[I51.UPW]#I51#{inhibitorunit:27-183}~sourceX0CKA8~,MER0785103-familyI51unassignedpeptidaseinhibitors(Eutypalata)[I51.UPW]#I51#{inhibitorunit:31-194}~sourceM7T3P1~",1,1,1,1,1
OG0004783,cazy,GH5_7,1,1,1,1,1
OG0004783,led,abH32,1,1,1,1,1
OG0004784,cazy,GT69,1,1,1,0,1
OG0004793,led,abH03,1,1,1,1,1
OG0004794,led,abH36,1,1,1,1,1
OG0004810,MEROPS,MER0408764-familyM20Dunassignedpeptidases(Macrophominaphaseolina)[M20.UPD]#M20D#{peptidaseunit:85-208}~sourceEKG11719~,1,1,1,1,1
OG0004810,led,abH28,1,1,1,1,1
OG0004812,led,abH13,1,1,1,1,1
OG0004818,MEROPS,MER0384340-subfamilyA1Aunassignedpeptidases(Trichodermaatroviride)[A01.UPA]#A01A#{peptidaseunit:25-361}~sourceEHK46126~,1,1,1,1,1
OG0004821,led,abH36,1,1,1,1,1
OG0004824,led,"abH11,abH31,abH36",1,1,1,1,1
OG0004839,cazy,GH76,1,0,1,1,1
OG0004840,cazy,GH16,1,1,1,1,1
OG0004845,cazy,GT33,1,1,1,1,1
OG0004855,cazy,GH76,1,1,1,1,1
OG0004867,led,abH03,1,1,1,1,1
OG0004870,MEROPS,"MER1076567-familyS54unassignedpeptidases(Hypocreavirens)[S54.UPW]#S54#{peptidaseunit:346-528}~sourceG9MMG2~,MER1075375-familyS54non-peptidasehomologues(Trichodermareesei)[S54.UNW]#S54#{peptidaseunit:352-534}~sourceG0R743~,MER1081092-familyS54non-peptidasehomologues(Trichodermaatroviride)[S54.UNW]#S54#{peptidaseunit:304-488}~sourceG9NM95~,MER1084476-familyS54unassignedpeptidases(Metarhiziumacridum)[S54.UPW]#S54#{peptidaseunit:354-539}~sourceE9E1M0~,MER1082283-familyS54unassignedpeptidases(Villosiclavavirens)[S54.UPW]#S54#{peptidaseunit:367-547}~sourceA0A063BXJ0~",1,1,1,1,1
OG0004885,led,abH31,1,1,1,1,1
OG0004889,led,abH08,1,1,1,1,1
OG0004892,led,abH09,1,1,1,1,1
OG0004892,MEROPS,MER1360781-familyA31non-peptidasehomologues(Thecamonastrahens)[A31.UNW]#A31#{peptidaseunit:181-256}~sourceXP_013753081~,1,1,1,1,1
